    .1152879015722443E+02   -.1288692885592157E+02    .1195978512227566E+01
    .1163217671425604E+02   -.1265360558063519E+02    .1198378739521359E+01
    .1173693261637409E+02   -.1241271944386875E+02    .1200846781882133E+01
    .1184280745716950E+02   -.1216441441947576E+02    .1203377632477038E+01
    .1194954815554339E+02   -.1190883891546440E+02    .1205965779330505E+01
    .1205689956066727E+02   -.1164614568529601E+02    .1208605212597205E+01
    .1216460506189068E+02   -.1137649173658653E+02    .1211289439939628E+01
    .1227240720213829E+02   -.1110003823726518E+02    .1214011510004689E+01
    .1238004829333026E+02   -.1081695041924681E+02    .1216764043760761E+01
    .1248727103235476E+02   -.1052739747967521E+02    .1219539273227705E+01
    .1259381911612024E+02   -.1023155247979648E+02    .1222329086918210E+01
    .1269943785421732E+02   -.9929592241523011E+01    .1225125081118194E+01
    .1280387477772566E+02   -.9621697241749652E+01    .1227918615976103E+01
    .1290688024271072E+02   -.9308051504485482E+01    .1230700875252005E+01
    .1300820802696758E+02   -.8988842490865476E+01    .1233462928502142E+01
    .1310761591858571E+02   -.8664260987107879E+01    .1236195794444849E+01
    .1320486629492743E+02   -.8334500990484250E+01    .1238890504269146E+01
    .1329972669063637E+02   -.7999759593370292E+01    .1241538163704952E+01
    .1339197035331800E+02   -.7660236865446811E+01    .1244130012768408E+01
    .1348137678556411E+02   -.7316135734121188E+01    .1246657482219736E+01
    .1356773227202532E+02   -.6967661863240815E+01    .1249112245914455E+01
    .1365083039027209E+02   -.6615023530171048E+01    .1251486268379992E+01
    .1373047250422272E+02   -.6258431501311056E+01    .1253771847093912E+01
    .1380646823895909E+02   -.5898098906122047E+01    .1255961649060239E+01
    .1387863593579509E+02   -.5534241109743130E+01    .1258048741356076E+01
    .1394680308650991E+02   -.5167075584270925E+01    .1260026615329759E+01
    .1401080674570824E+02   -.4796821778779906E+01    .1261889204052926E+01
    .1407049392032170E+02   -.4423700988161117E+01    .1263630892452636E+01
    .1412572193532041E+02   -.4047936220857685E+01    .1265246519300187E+01
    .1417635877476057E+02   -.3669752065576175E+01    .1266731370009775E+01
    .1422228339735270E+02   -.3289374557053408E+01    .1268081159242991E+01
    .1426338602579633E+02   -.2907031040959080E+01    .1269292003078570E+01
    .1429956840918947E+02   -.2522950038014787E+01    .1270360382678868E+01
    .1433074405788563E+02   -.2137361107410788E+01    .1271283105703648E+01
    .1435683845023691E+02   -.1750494709602061E+01    .1272057278386806E+01
    .1437778921072906E+02   -.1362582068565712E+01    .1272680308863466E+01
    .1439354625908272E+02   -.9738550336020271E+00    .1273149968181551E+01
    .1440407192996424E+02   -.5845459407617711E+00    .1273464548397601E+01
    .1440934106302021E+02   -.1948874739825799E+00    .1273623448171308E+01
    .1440934106302021E+02    .1948874739825799E+00    .1273623448171308E+01
    .1440407192996424E+02    .5845459407617711E+00    .1273464548397601E+01
    .1439354625908272E+02    .9738550336020271E+00    .1273149968181551E+01
    .1437778921072906E+02    .1362582068565712E+01    .1272680308863466E+01
    .1435683845023691E+02    .1750494709602058E+01    .1272057278386806E+01
    .1433074405788563E+02    .2137361107410788E+01    .1271283105703648E+01
    .1429956840918947E+02    .2522950038014787E+01    .1270360382678868E+01
    .1426338602579633E+02    .2907031040959078E+01    .1269292003078570E+01
    .1422228339735270E+02    .3289374557053408E+01    .1268081159242991E+01
    .1417635877476057E+02    .3669752065576173E+01    .1266731370009775E+01
    .1412572193532041E+02    .4047936220857685E+01    .1265246519300187E+01
    .1407049392032169E+02    .4423700988161118E+01    .1263630892452636E+01
    .1401080674570824E+02    .4796821778779904E+01    .1261889204052926E+01
    .1394680308650991E+02    .5167075584270925E+01    .1260026615329759E+01
    .1387863593579509E+02    .5534241109743128E+01    .1258048741356076E+01
    .1380646823895909E+02    .5898098906122049E+01    .1255961649060239E+01
    .1373047250422272E+02    .6258431501311056E+01    .1253771847093912E+01
    .1365083039027209E+02    .6615023530171046E+01    .1251486268379992E+01
    .1356773227202532E+02    .6967661863240815E+01    .1249112245914455E+01
    .1348137678556411E+02    .7316135734121190E+01    .1246657482219736E+01
    .1339197035331800E+02    .7660236865446811E+01    .1244130012768408E+01
    .1329972669063637E+02    .7999759593370289E+01    .1241538163704952E+01
    .1320486629492743E+02    .8334500990484250E+01    .1238890504269146E+01
    .1310761591858571E+02    .8664260987107882E+01    .1236195794444849E+01
    .1300820802696758E+02    .8988842490865476E+01    .1233462928502142E+01
    .1290688024271071E+02    .9308051504485483E+01    .1230700875252005E+01
    .1280387477772566E+02    .9621697241749652E+01    .1227918615976103E+01
    .1269943785421732E+02    .9929592241523013E+01    .1225125081118194E+01
    .1259381911612024E+02    .1023155247979648E+02    .1222329086918210E+01
    .1248727103235476E+02    .1052739747967521E+02    .1219539273227705E+01
    .1238004829333026E+02    .1081695041924681E+02    .1216764043760761E+01
    .1227240720213829E+02    .1110003823726518E+02    .1214011510004689E+01
    .1216460506189068E+02    .1137649173658653E+02    .1211289439939628E+01
    .1205689956066727E+02    .1164614568529602E+02    .1208605212597205E+01
    .1194954815554339E+02    .1190883891546440E+02    .1205965779330505E+01
    .1184280745716950E+02    .1216441441947576E+02    .1203377632477038E+01
    .1173693261637409E+02    .1241271944386875E+02    .1200846781882133E+01
    .1163217671425604E+02    .1265360558063519E+02    .1198378739521359E+01
    .1152879015722443E+02    .1288692885592157E+02    .1195978512227566E+01
    .1142702007843178E+02    .1311254981608049E+02    .1193650602301553E+01
    .1132710974703155E+02    .1333033361102046E+02    .1191399015574812E+01
    .1122929798667193E+02    .1354015007480457E+02    .1189227276306675E+01
    .1113381860461599E+02    .1374187380344961E+02    .1187138448143351E+01
    .1104089983285260E+02    .1393538422987957E+02    .1185135160247905E+01
    .1095076378253418E+02    .1412056569598861E+02    .1183219637629904E+01
    .1086362591304503E+02    .1429730752177081E+02    .1181393734661321E+01
    .1077969451696949E+02    .1446550407147566E+02    .1179658970760567E+01
    .1069917022219031E+02    .1462505481675028E+02    .1178016567257698E+01
    .1062224551230746E+02    .1477586439673152E+02    .1176467484515217E+01
    .1054910426652249E+02    .1491784267505337E+02    .1175012458459558E+01
    .1047992132008742E+02    .1505090479373785E+02    .1173652035771702E+01
    .1041486204636633E+02    .1517497122394125E+02    .1172386607097267E+01
    .1035408196150495E+02    .1528996781353234E+02    .1171216437751311E+01
    .1029772635264578E+02    .1539582583148748E+02    .1170141695410019E+01
    .1024592993056300E+02    .1549248200910200E+02    .1169162473870053E+01
    .1019881650751773E+02    .1557987857804669E+02    .1168278809566977E+01
    .1015649870103779E+02    .1565796330536579E+02    .1167490677644657E+01
    .1011907766417195E+02    .1572668952567986E+02    .1166797927010097E+01
    .1008664284244520E+02    .1578601617132893E+02    .1166200075577225E+01
    .1005927175683852E+02    .1583590780270673E+02    .1165695933141456E+01
    .1003702980883738E+02    .1587633464684508E+02    .1165283390475187E+01
    .1001997008782946E+02    .1590727268068006E+02    .1164960428095119E+01
    .1000813304973633E+02    .1592870399665955E+02    .1164728185842917E+01
    .1000154435307704E+02    .1594062054904512E+02    .1164593593885273E+01
   -.4409999882785365E+01    .1437938163055855E-02    .4131765600398225E+01
   -.4409996898880124E+01    .7396198659855227E-02    .4131765551475237E+01
   -.4409981403722860E+01    .1811182842116011E-01    .4131765795009994E+01
   -.4409936073104490E+01    .3358080458835988E-01    .4131766897294681E+01
   -.4409835951638732E+01    .5379417340897739E-01    .4131769670440729E+01
   -.4409648527464041E+01    .7873992338269302E-01    .4131775161191599E+01
   -.4409333829543852E+01    .1084031680646348E+00    .4131784629249904E+01
   -.4408844547372453E+01    .1427661876983486E+00    .4131799509454298E+01
   -.4408126172792015E+01    .1818084485079438E+00    .4131821350835308E+01
   -.4407117163565704E+01    .2255066178651658E+00    .4131851724106665E+01
   -.4405749128296272E+01    .2738345793609225E+00    .4131892087413942E+01
   -.4403947032225544E+01    .3267634489067167E+00    .4131943598005229E+01
   -.4401629423397628E+01    .3842615922335336E+00    .4132006854714478E+01
   -.4398708678617248E+01    .4462946439200879E+00    .4132081552555265E+01
   -.4395091268584644E+01    .5128255279984385E+00    .4132166026120919E+01
   -.4390678041539992E+01    .5838144801514766E+00    .4132256652730754E+01
   -.4385364524703404E+01    .6592190715019897E+00    .4132347079308245E+01
   -.4379041242751469E+01    .7389942339856898E+00    .4132427228925465E+01
   -.4371594052527938E+01    .8230922872966113E+00    .4132482034121055E+01
   -.4362904493144858E+01    .9114629673907297E+00    .4132489835106289E+01
   -.4352850150591060E+01    .1004053456531923E+01    .4132420372785297E+01
   -.4341305035927822E+01    .1100808414863015E+01    .4132232300537111E+01
   -.4328139976116482E+01    .1201670013483426E+01    .4131870136813904E+01
   -.4313223016490213E+01    .1306577969013955E+01    .4131260585181921E+01
   -.4296419833851883E+01    .1415469579628183E+01    .4130308162293085E+01
   -.4277594159152156E+01    .1528279762529091E+01    .4128890100602602E+01
   -.4256608208676766E+01    .1644941092848566E+01    .4126850534728441E+01
   -.4233323122649230E+01    .1765383843946578E+01    .4123994041247395E+01
   -.4207599410135252E+01    .1889536029086018E+01    .4120078683769329E+01
   -.4179297399117858E+01    .2017323444458274E+01    .4114808819267538E+01
   -.4148277690597636E+01    .2148669713533864E+01    .4107828046623179E+01
   -.4114401615560800E+01    .2283496332711636E+01    .4098712819832090E+01
   -.4077531693648746E+01    .2421722718239256E+01    .4086967398057277E+01
   -.4037532092356714E+01    .2563266254376936E+01    .4072020949748277E+01
   -.3994269085585839E+01    .2708042342775645E+01    .4053227750504758E+01
   -.3947611510372471E+01    .2855964453040273E+01    .4029871491679892E+01
   -.3897431220621090E+01    .3006944174447536E+01    .4001174722958733E+01
   -.3843603536672423E+01    .3160891268787722E+01    .3966314360299816E+01
   -.3786007689546495E+01    .3317713724298682E+01    .3924443976280635E+01
   -.3724527258711329E+01    .3477317810659844E+01    .3874723235950253E+01
   -.3659050602241748E+01    .3639608135013380E+01    .3816354343491572E+01
   -.3589471278249274E+01    .3804487698979037E+01    .3748624737090847E+01
   -.3515688456483354E+01    .3971857956628565E+01    .3670954546506121E+01
   -.3437607319026104E+01    .4141618873385084E+01    .3582946565326584E+01
   -.3355139449027325E+01    .4313668985812193E+01    .3484435756265452E+01
   -.3268203206453687E+01    .4487905462257084E+01    .3375534674071718E+01
   -.3176724089855639E+01    .4664224164311417E+01    .3256670730954563E+01
   -.3080635083187707E+01    .4842519709053217E+01    .3128611048606902E+01
   -.2979876986752286E+01    .5022685532032607E+01    .2992470903599154E+01
   -.2874398731373808E+01    .5204613950963705E+01    .2849702647567382E+01
   -.2764157674949073E+01    .5388196230084644E+01    .2702063479681458E+01
   -.2649119880560604E+01    .5573322645147234E+01    .2551562324567633E+01
   -.2529260375382926E+01    .5759882548997435E+01    .2400387974046829E+01
   -.2404563389656628E+01    .5947764437707422E+01    .2250822351257622E+01
   -.2275022575051813E+01    .6136856017219731E+01    .2105144182200890E+01
   -.2140641201790975E+01    .6327044270463674E+01    .1965529497029452E+01
   -.2001432333951381E+01    .6518215524903855E+01    .1833956137057146E+01
   -.1857418982418443E+01    .6710255520480473E+01    .1712119555941608E+01
   -.1708634235014399E+01    .6903049477900765E+01    .1601366354655328E+01
   -.1555121363380579E+01    .7096482167240794E+01    .1502650151489850E+01
   -.1396933906246644E+01    .7290437976816564E+01    .1416512014324616E+01
   -.1234135728776116E+01    .7484800982283318E+01    .1343085358387573E+01
   -.1066801057734418E+01    .7679455015921695E+01    .1282123233458854E+01
   -.8950144922830847E+00    .7874283736069357E+01    .1233044330477288E+01
   -.7188709902618338E+00    .8069170696656581E+01    .1194992860286617E+01
   -.5384758298786347E+00    .8263999416804245E+01    .1166906785571446E+01
   -.3539445467865736E+00    .8458653450442620E+01    .1147588786626895E+01
   -.1654028465851232E+00    .8653016455909375E+01    .1135774792752755E+01
    .2701350715778705E-01    .8846972265485146E+01    .1130195808173658E+01
    .2231588292079119E+00    .9040404954825174E+01    .1129629944982310E+01
    .4228776730777124E+00    .9233198912245467E+01    .1132942869383293E+01
    .6260050152790928E+00    .9425238907822083E+01    .1139116109302744E+01
    .8323664630873555E+00    .9616410162262264E+01    .1147263734580855E+01
    .1041778485431340E+01    .9806598415506206E+01    .1156638725498288E+01
    .1254048666469005E+01    .9995689995018516E+01    .1166630859521162E+01
    .1468975981352930E+01    .1018357188372850E+02    .1176758180165742E+01
    .1686351093636640E+01    .1037013178757871E+02    .1186654107076050E+01
    .1905956673720315E+01    .1055525820264130E+02    .1196052062060299E+01
    .2127567737683408E+01    .1073884048176223E+02    .1204769186835521E+01
    .2350952005802188E+01    .1092076890069333E+02    .1212690375148369E+01
    .2575870280002424E+01    .1110093472367272E+02    .1219753484443579E+01
    .2802076839451153E+01    .1127923026841452E+02    .1225936265988897E+01
    .3029319853447281E+01    .1145554897046886E+02    .1231245278746291E+01
    .3257341810728275E+01    .1162978544691375E+02    .1235706840302692E+01
    .3485879964269969E+01    .1180183555934086E+02    .1239359917374105E+01
    .3714666790618310E+01    .1197159647609737E+02    .1242250762095085E+01
    .3943430462755892E+01    .1213896673374690E+02    .1244429048572837E+01
    .4171895335472506E+01    .1230384629771256E+02    .1245945246187179E+01
    .4399782442177861E+01    .1246613662206610E+02    .1246848971709727E+01
    .4626810002065602E+01    .1262574070842726E+02    .1247188082940358E+01
    .4852693936511914E+01    .1278256316393822E+02    .1247008305575416E+01
    .5077148393568161E+01    .1293651025827840E+02    .1246353217646378E+01
    .5299886279386209E+01    .1308748997968567E+02    .1245264448890179E+01
    .5520619795396964E+01    .1323541208995030E+02    .1243781983828236E+01
    .5739060980047073E+01    .1338018817834900E+02    .1241944485980721E+01
    .5954922253886334E+01    .1352173171448668E+02    .1239789585913876E+01
    .6167916966788340E+01    .1365995810001430E+02    .1237354097432910E+01
    .6377759946080225E+01    .1379478471919207E+02    .1234674144113119E+01
    .6584168044353113E+01    .1392613098826767E+02    .1231785192557880E+01
    .6786860685723859E+01    .1405391840363992E+02    .1228721999433841E+01
    .6985560409320311E+01    .1417807058877936E+02    .1225518486701216E+01
    .7179993408767075E+01    .1429851333987737E+02    .1222207563857164E+01
    .7369890066456055E+01    .1441517467019685E+02    .1218820917846636E+01
    .7554985481396701E+01    .1452798485309776E+02    .1215388791031909E+01
    .7735019989453846E+01    .1463687646371199E+02    .1211939765746394E+01
    .7909739674797128E+01    .1474178441924251E+02    .1208500570989385E+01
    .8078896871404881E+01    .1484264601786292E+02    .1205095923215008E+01
    .8242250653486776E+01    .1493940097619402E+02    .1201748409341393E+01
    .8399567313713748E+01    .1503199146533521E+02    .1198478416388328E+01
    .8550620828170755E+01    .1512036214542933E+02    .1195304108791510E+01
    .8695193306977115E+01    .1520446019874025E+02    .1192241451603554E+01
    .8833075429551508E+01    .1528423536122395E+02    .1189304275565717E+01
    .8964066863532974E+01    .1535963995257446E+02    .1186504378446648E+01
    .9087976666406563E+01    .1543062890472750E+02    .1183851656069848E+01
    .9204623668921826E+01    .1549715978880585E+02    .1181354256026690E+01
    .9313836839434815E+01    .1555919284049241E+02    .1179018747106139E+01
    .9415455628350374E+01    .1561669098381922E+02    .1176850297862188E+01
    .9509330291891784E+01    .1566961985336502E+02    .1174852858379901E+01
    .9595322194483364E+01    .1571794781486077E+02    .1173029340092193E+01
    .9673304089105173E+01    .1576164598421800E+02    .1171381789357122E+01
    .9743160375088040E+01    .1580068824502759E+02    .1169911551360341E+01
    .9804787333018796E+01    .1583505126466130E+02    .1168619421707419E+01
    .9858093336902840E+01    .1586471450934325E+02    .1167505783776890E+01
    .9902999045154013E+01    .1588966025931696E+02    .1166570730482966E+01
    .9939437577285014E+01    .1590987362813758E+02    .1165814169477403E+01
    .9967354708871028E+01    .1592534260430478E+02    .1165235910662723E+01
    .9986709299293956E+01    .1593605823406608E+02    .1164835731397964E+01
    .9997476752432823E+01    .1594201649456288E+02    .1164613361581500E+01
